lat,lon,ts,bike,childCheckBox,trailerCheckBox,pLoc,incident,i1,i2,i3,i4,i5,i6,i7,i8,i9,scary,desc,i10,region
48.55136787,8.99965198,1616427540000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Da es an dieser Stelle nicht möglich ist mit ausreichend Abstand zu überholen sind wir prophylaktisch rechts ran gefahren,0,Tübingen
48.5249979,9.05959501,1616596298000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,stehend rechts überholt worden,0,Tübingen
48.52620096,9.05541548,1616596431000,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,Erst angehubt und dann vmt. absichtlich zu dicht aufgefahrenen, da er mit zu wenig Platz überholen wollte, was er dann auch gemacht hat,0,Tübingen
48.51836356,9.05804665,1616596122000,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Auto das von rechts kommen illegaler Weiße links abbiegen wollte und uns erst spät gesehen hat,0,Tübingen
48.54409498,9.11995325,1616588007000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,direkt am Ortsausgang mit ca. 1m Abstand,0,Tübingen
48.54437265,9.04252569,1616583757000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Plötzlich während des Abbigevorgangs überholt worden,0,Tübingen
48.54389318,9.0478494,1616583651000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Hindernis (parkendes Auto) auf der rechten Seite. Nach hinten zu dem langsamen Auto in einigen Abstand geschaut. Beim wechseln der Straßenseite unerwartet knapp überholt worden,0,Tübingen
48.50878698,9.05939975,1615626493000,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,Bump in the way caused the hinges of my carrier bag to break off and fall off my bike.,0,Tübingen
48.52663014,9.04804911,1619518048000,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Gegenverkehr wich trotz Platz und Hindernis auf der Seite des Gegenverkehr nicht aus und regte sich auch noch auf,0,Tübingen
48.54033094,9.03456637,1619518643000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,während des Abbiegen,0,Tübingen
48.46841914,9.07336275,1617776341000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,Tübingen
48.49206578,9.06208699,1617776867000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,Tübingen
48.48977977,9.06464477,1617776825000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,Tübingen
48.47031618,9.06737611,1616836231000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,gefährliches Drängeln zwischen mir und Verkehrsinsel vor Kreisverkehr. Abstand max 20cm,0,Tübingen
48.49139521,9.06283284,1616741852000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,mehrere gefährliche/riskante Überholvorgang trotz Fahrradanhänger, indem potentiell Kinder sitzen könnten,0,Tübingen
48.48910548,9.06535847,1620110204000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,Tübingen
48.47045952,9.06669484,1620196998000,0,0,0,0,5,0,0,0,1,0,0,1,0,0,1,nicht genügend Abstand zu mir, fast hinten aufgefahren, als ich zum Abbiegen bremsen musste,0,Tübingen
48.51051734,9.06348293,1620404184000,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,schlechter Straßenzustand,0,Tübingen
48.47017796,9.06764118,1619418508000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,0,Tübingen
48.51215122,9.05667241,1620121066000,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,0,Tübingen
48.53166816,9.07834797,1620121564000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,,0,Tübingen
48.50575198,9.05153855,1620120948000,0,0,0,0,7,0,0,0,1,0,0,1,0,0,0,,0,Tübingen
48.522299,9.096532,1623234558998,7,0,0,0,8,0,0,0,0,0,0,0,0,1,0,"Der „Fahrradweg“ von Kreisel bei Baumarkt Hornbach bis Ecke Nürtinger Straße ist ein gefährlicher und schlechter Witz: einfach nur eine Strichlinie auf der Straße (in beide Richtungen). Viel zu eng für je 2 entgegenkommende Kfz + je ein Fahrrad auf diesem „Fahrradweg“. Kein Kfz hält die vorgeschriebenen 1,5 m Abstsnd ein.",0,Tübingen
48.524945,9.092497,1623234626997,7,0,0,0,3,0,0,0,0,0,0,1,0,0,1,"Auto fuhr rechts ran und wollte wenden, ich wurde dabei übersehen (Fahrer hat offenkundig weder Schulterblick nach links gemacht noch in die Rückspiegel geschaut) und bin dank Vollbremsung nicht in die Fahrerseite gekracht.",0,Tübingen
48.519551,9.058271,1623235121996,7,0,0,0,8,1,1,1,1,1,1,1,1,1,0,"Tagsüber durchweg sehr hohes Verkehrsaufkommen zwischen Neckarbrücke und Ecke Europastraße (Tübingens Nadelöhr?), unangenehm zu fahren. ",1,Tübingen
